Product Name,Price (£),Customer Rating,Rating Count
RUSSELL HOBBS Edge RHCHS2001 Bagless Vacuum Cleaner - Grey & Blue,32.99,3.05,69.0
SHARK WandVac with Anti Hair Wrap & Pet tool 2-in-1 WV362UKT Cordless Vacuum Cleaner - Royal Blue,179.0,4.45,312.0
MIELE Classic C1 Junior PowerLine Cylinder Vacuum Cleaner - Blue,160.0,4.6,766.0
RUSSELL HOBBS Atlas RHCV3101 Cylinder Bagless Vacuum Cleaner - Spectrum Grey & Blue,52.99,4.15,124.0
RUSSELL HOBBS Titan RHCV4101 Cylinder Bagless Vacuum Cleaner - Spectrum Grey & Blue,59.99,4.1,76.0
ESSENTIALS C700VC18 Cylinder Bagless Vacuum Cleaner - Red & Grey,49.99,4.0,1101.0
EUFY RoboVac X8 Hybrid Robot Vacuum Cleaner - Black,419.0,4.4,21.0
VAX Air Stretch Upright Bagless Vacuum Cleaner – Silver & Orange,89.99,,0.0
RUSSELL HOBBS Athena RHUV5101 Upright Bagless Vacuum Cleaner - Grey & Blue,59.99,3.7,42.0
"HOOVER H-FREE 100 Home HF122GH Cordless Vacuum Cleaner - Grey, Silver & Red",99.99,4.35,122.0
DAEWOO Cyclone Essential FLR00038 Upright Bagless Vacuum Cleaner - Black,34.99,3.05,19.0
VAX Pace CLSV-VPKS Cordless Vacuum Cleaner - Blue & Graphite,149.0,,0.0
NUMATIC Hetty HET.160-11 Cylinder Vacuum Cleaner – Pink,149.0,4.7,2081.0
MIELE Complete C3 Pure Power Cylinder Vacuum Cleaner - Black,299.99,4.7,2357.0
SAMSUNG Jet 70 Pet Max 150 W Suction Power Cordless Vacuum Cleaner with Combination Tool - Teal Mint,399.0,4.45,28.0
GTECH Multi MK2 Handheld Vacuum Cleaner - Grey,149.99,4.3,47.0
NUMATIC Henry Xtra HVX200 Cylinder Vacuum Cleaner - Red,169.0,4.6,746.0
SHARK Anti Hair Wrap with Pet Tool AZ910UKT Upright Bagless Vacuum Cleaner - Rose Gold,349.0,4.6,5607.0
HOOVER H-FREE 500 Pets HF522UPT Cordless Vacuum Cleaner - Blue,169.0,4.0,547.0
HOOVER Upright 300 HU300RHM Home Bagless Vacuum Cleaner - Red & Grey,139.0,4.35,118.0
DYSON Ball Animal 2 Upright Bagless Vacuum Cleaner - Grey & Red,329.99,4.5,1285.0
MIELE Complete C3 Cat & Dog PowerLine Cylinder Vacuum Cleaner - Red,299.0,4.65,102.0
GTECH Pro 2 Cordless Vacuum Cleaner - Green,179.0,4.3,64.0
"HOOVER Breeze Pets BR71 BR02 Cylinder Bagless Vacuum Cleaner - Black, Green & Grey",89.99,4.1,62.0
VAX Blade 4 Dual Pet & Car CLSV-B4DC Cordless Vacuum Cleaner - Blue,369.0,4.3,59.0
BLACK + DECKER Dustbuster Flexi PD1020LP-GB Handheld Vacuum Cleaner - Black & Chrome,79.99,4.2,202.0
SEBO Automatic X7 ePower 91501GB Upright Vacuum Cleaner - White & Grey,299.0,4.7,417.0
DAEWOO Pro Flexi Hose FLR00013 Handheld Vacuum Cleaner - Black,49.99,4.05,30.0
"BELDRAY Airgility Cordless Vacuum Cleaner - Silver, Black & Red",75.99,3.7,18.0
SHARK Anti Hair Wrap with Pet Tool HZ500UKT Upright Bagless Vacuum Cleaner - Grey & Rose Gold,269.0,4.5,631.0
HOOVER Breeze BR71 BR01 Cylinder Bagless Vacuum Cleaner - Black & Green,59.99,3.9,162.0
SHARK Anti Hair Wrap & Pet Tool PZ1000UKT Upright Bagless Vacuum Cleaner - Rose Gold,399.0,4.6,1185.0
VAX Air Stretch Pet CCQSASV1P1 Bagless Cylinder Vacuum Cleaner - Graphite,119.97,3.8,214.0
BOSCH Serie 8 Athlet ProPower BCH87POWGB Cordless Vacuum Cleaner - Black & Red,249.0,4.6,10.0
BEKO ErgoClean VRT50121VR Cordless Vacuum Cleaner – Black & Red,99.99,4.15,27.0
BLACK + DECKER Pet Dustbuster DVB315JP-GB Handheld Vacuum Cleaner - Purple & Grey,59.99,4.05,50.0
DAEWOO Cyclone One FLR00042 Cordless Vacuum Cleaner - Grey & Green,139.0,5.0,2.0
RUSSELL HOBBS Titan RHCV4601 Cylinder Bagless Vacuum Cleaner - Spectrum Grey & Purple,64.99,4.35,61.0
TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,79.99,,0.0
EUFY RoboVac 35C Robot Vacuum Cleaner - Black,249.99,,0.0
BLACK + DECKER Dustbuster BHHV315J-GB Handheld Vacuum Cleaner - Red & Grey,64.99,4.05,84.0
BOSCH Serie 4 Flexxo ProHome BBH3211GB Cordless Vacuum Cleaner - Black,149.0,4.2,140.0
MIELE Triflex HX1 Cordless Vacuum Cleaner - Grey,399.0,3.85,47.0
BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,99.99,4.0,5.0
BLACK + DECKER SVJ520BFS-GB Cordless Vacuum Cleaner - Titanium & Deep Blue Ocean,99.0,4.4,112.0
EUFY RoboVac G30 Verge Robot Vacuum Cleaner - Black,299.99,,0.0
VAX Pick Up Pet CVRAV013 Cylinder Bagless Vacuum Cleaner - Silver & Blue,89.99,3.9,385.0
SHARK WV200UK Handheld Vacuum Cleaner - Grey,129.0,4.45,1738.0
HOOVER Optimum Power PETS OP30ALG Cylinder Bagless Vacuum Cleaner - Green,99.99,3.7,94.0
VAX Air Lift 2 Pet CDUP-PLXS Upright Bagless Vacuum Cleaner - Blue & Graphite,199.0,,0.0
BLACK + DECKER Dustbuster BHHV520BFP-GB Handheld Vacuum Cleaner - Purple & Grey,109.99,4.35,58.0
BLACK + DECKER Dustbuster Pivot PV1820LRGP-GB Handheld Vacuum Cleaner - Rose Gold,99.99,4.45,258.0
VAX Edge Dual Pet & Car CLUP-EGKS Cordless Vacuum Cleaner - Blue & Graphite,299.0,,0.0
BLACK + DECKER Multipower Pet CUA525BHP-GB Cordless Vacuum Cleaner - Purple & Grey,139.99,3.8,45.0
TOWER T113000 Cordless Vacuum Cleaner - Silver & Blue,49.99,2.7,32.0
RUSSELL HOBBS Athena RHUV5601 Upright Bagless Vacuum Cleaner - Spectrum Grey & Purple,67.99,3.65,65.0
BOSCH Serie 2 ProEco BGBS2BA1GB Cylinder Vacuum Cleaner - Black,129.0,,0.0
DAEWOO Tornado Pets FLR00048 Cylinder Bagless Vacuum Cleaner - Grey & Green,54.99,4.0,3.0
EUFY RoboVac X8 Robot Vacuum Cleaner - Black,449.0,4.65,9.0
SEBO 9849GB Upright Vacuum Cleaner - Arctic White & Dark Grey,300.0,3.9,9.0
VAX Pace Pet CLSV-VPKA Cordless Vacuum Cleaner - Blue & Graphite,169.0,,0.0
HOOVER H-Free 300 PETS HF322PT Cordless Vacuum Cleaner - Grey & Cyan,149.0,4.05,228.0
BLACK + DECKER PowerSeries+ BHFEA18D1-GB Cordless Vacuum Cleaner - Grey & Orange,129.0,,0.0
GTECH Multi MK2 K9 Handheld Vacuum Cleaner - Black,169.0,4.5,45.0
MIELE Triflex HX1 Cat & Dog Cordless Vacuum Cleaner - Black,499.0,4.1,42.0
HOOVER H-FREE 500 Special Edition HF522LHM Cordless Vacuum Cleaner - Red & Grey,149.0,4.0,403.0
BEKO VRT61814VR Cordless Vacuum Cleaner - Red,79.99,3.0,4.0
BOSCH Serie 6 Athlet ProPower BBH6POWGB Cordless Vacuum Cleaner - Black,199.0,4.15,55.0
MIELE Triflex HX1 Pro Cordless Vacuum Cleaner - Grey,579.0,4.3,26.0
BISSELL MultiReach Active Tangle-Free 2907B Cordless Vacuum Cleaner - Silver & Blue,299.0,,0.0
HOOVER H-FREE 500 Home HF522BH Cordless Vacuum Cleaner - Red & Black,219.0,4.0,403.0
BELDRAY Wet & Dry BEL0676 Handheld Vacuum Cleaner - Dark Grey & Copper,36.99,,0.0
HOOVER Power Capsule PC20PET Bagged Cylinder Vacuum Cleaner - Black,129.0,4.2,62.0
SHARK WandVac with Anti Hair Wrap 2-in-1 WV361GDUK Cordless Vacuum Cleaner - Gold,199.0,4.75,24.0
BOSCH Serie 4 Flexxo ProHome BBH3280GB Cordless Vacuum Cleaner - White,189.0,3.65,8.0
SAMSUNG Jet 75 Pet VS20T7532T1/EU Max 200 W Suction Power Cordless Vacuum Cleaner with Turbo Action Brush - ChroMetal & Teal Mint,349.0,4.4,27.0
MIELE Blizzard CX1 Pure Power Cylinder Bagless Vacuum Cleaner - Black & Red,299.0,4.5,1202.0
NUMATIC Henry HVR160 Cylinder Vacuum Cleaner - Green,149.0,4.65,3242.0
BLACK + DECKER SpillBuster Spill + Spot BHSB320JP-GB Handheld Vacuum Cleaner - Aqua & Titanium,99.99,,0.0
BLACK + DECKER PowerSeries Extreme BHFEV182C-GB Cordless Vacuum Cleaner - Orange,179.0,4.05,174.0
SHARK WandVac with Anti Hair Wrap 2-in-1 WV361UK Cordless Vacuum Cleaner - Grey,199.0,4.45,312.0
HOOVER Telios Extra TX50PET Cylinder Vacuum Cleaner - Blue,149.0,4.0,93.0
BOSCH Serie 6 Unlimited BCS611GB Cordless Vacuum Cleaner - White,199.0,4.5,7.0
SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,299.0,4.25,247.0
BLACK + DECKER POWERSERIES Extreme Pet 4-in-1 BHFEV362DP-GB Cordless Vacuum Cleaner - Purple & Grey,239.0,4.25,74.0
GTECH AirRam MK2 Cordless Bagless Vacuum Cleaner - Grey,199.0,4.55,172.0
SEBO Automatic X7 PET ePower 91540GB Upright Vacuum Cleaner – Onyx Black & Silver,439.9,4.7,46.0
DAEWOO Emerald CBL-SV1606 Cordless Vacuum Cleaner - Silver & Green,79.99,,0.0
SWAN PowerPlush Turbo SC15822N Cordless Vacuum Cleaner - Purple & Grey,140.0,4.45,27.0
HOOVER H-FREE 500 Pets Energy HF522PTE Cordless Vacuum Cleaner - Magenta,299.0,4.05,287.0
BEKO PractiClean VRT82821DV Cordless Vacuum Cleaner - Blue,129.0,3.9,46.0
SHARK Anti Hair Wrap & Powered Lift-Away ICZ300UK Cordless Vacuum Cleaner - Red,399.0,4.5,38.0
EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,48.99,4.35,15.0
BLACK + DECKER PowerSeries Extreme Twin Battery BHFEV182C2-GB Cordless Vacuum Cleaner - Orange,179.0,4.2,110.0
SAMSUNG Jet Bot AI+ VR50T95735W/EU Robot Vacuum Cleaner with built-in Clean Station - Misty White,1149.0,,0.0
DYSON Micro 1.5 kg Cordless Vacuum Cleaner - Nickel & Red,299.0,3.95,7.0
BISSELL SmartClean Pet Cylinder Bagless Vacuum Cleaner - Black,249.97,4.3,25.0
ZANUSSI AirSpeed Lite II Pet ZAN2087PT Upright Vacuum Cleaner - White,99.99,4.2,5.0
SHARK WandVac with Anti Hair Wrap & Pet tool 2-in-1 WV362BLUKT Cordless Vacuum Cleaner - Blue,199.0,4.65,16.0
VAX Blade 4 Pet CLSV-B4KP Cordless Vacuum Cleaner – Graphite & Blue,199.0,4.05,286.0
SHARK WandVac with Anti Hair Wrap 2-in-1 WV361PLUK Cordless Vacuum Cleaner - Purple,199.0,,0.0
DAEWOO Cyclone Turbo Pro FLR00040 Cordless Vacuum Cleaner - Grey & Green,105.0,4.0,5.0
BLACK + DECKER Pet 2 in 1SVJ520BFSP-GB Cordless Vacuum Cleaner - Titanium Grey & Purple,139.0,4.25,12.0
BOSCH Flexxo Serie 4 ProAnimal 2 in 1 BBH3ZOOGB Cordless Vacuum Cleaner - Red,199.0,,0.0
BEKO PowerClean VRT94929VI Cordless Vacuum Cleaner - Graphite,219.0,4.35,100.0
BELDRAY Revo BEL0944RD Handheld Vacuum Cleaner - Grey & Red,49.99,3.7,19.0
HALO Capsule Cordless Vacuum Cleaner - Cool Grey,249.0,4.15,7.0
BLACK + DECKER PowerSeries Extreme BHFEV362D-GB Cordless Vacuum Cleaner - Blue,229.0,4.15,211.0
LENOVO T1-S-L-VCL0L1 Robot Vacuum Cleaner - White,479.99,,0.0
HOOVER H-Upright 500 Sensor Plus Home HU500SBH Upright Bagless Vacuum Cleaner - Blue & Grey,179.0,4.15,72.0
EUFY T2501K23 HomeVac S11 Reach Cordless Vacuum Cleaner - White,199.0,,0.0
DAEWOO Tornado FLR00047 Cylinder Vacuum Cleaner - Grey & Green,59.99,3.35,15.0
ZANUSSI Compact Go II ZAN4002WT Cylinder Vacuum Cleaner - White,49.99,2.5,3.0
BOSCH Serie 8 Unlimited BCS122GB Cordless Vacuum Cleaner - White,499.0,4.65,46.0
NUMATIC Henry HVR160 Cylinder Vacuum Cleaner - Yellow,147.0,4.65,3242.0
TOWER VL30 Plus T513003 Cordless Vacuum Cleaner - Rose Gold,74.99,,0.0
BOSCH Serie 6 Unlimited BBS611GB Cordless Vacuum Cleaner - Blue,239.0,3.8,63.0
BELDRAY Turbo Swivel BEL0648NRG Upright Bagless Vacuum Cleaner - Black & Rose Gold,88.99,,0.0
VAX Blade 4 Pet Dual Battery CLSV-B4DP Cordless Vacuum Cleaner – Graphite & Blue,249.0,4.25,154.0
BOSCH Serie 6 Athlet ProAnimal BCH86PETGB Cordless Vacuum Cleaner - Red,249.0,4.3,19.0
HOOVER H-Free 100 Pets HF122RPT Cordless Vacuum Cleaner - Grey & Red,139.0,3.95,86.0
VAX Evolve CLSV-LXKS Cordless Vacuum Cleaner - Graphite & Blue,149.0,,0.0
LENOVO E1-LD450 Robot Vacuum Cleaner - Black,269.99,3.5,2.0
BELDRAY Airlite BEL01096 Handheld Vacuum Cleaner - Graphite,50.99,,0.0
BLACK + DECKER Dustbuster BHHV320B-GB Handheld Vacuum Cleaner - Blue & Grey,79.97,3.85,22.0
BOSCH Serie 2 ProClean Ready'y BCHF220GB Cordless Vacuum Cleaner – Black,189.0,4.4,18.0
RUSSELL HOBBS RHCHS1001 Handheld Vacuum Cleaner - Gunmetal Grey & Purple,42.99,3.4,644.0
BOSCH Serie 4 Flexxo ProHome BBH3230GB Cordless Vacuum Cleaner - Midnight Sapphire,179.0,,0.0
SHARK DuoClean Powered Lift-Away True Pet Anti Hair Wrap AZ910UKT Upright Bagless Vacuum Cleaner & Klik N' Flip Steam Mop Bundle,499.0,,0.0
BEKO VCS5125AB Upright Bagless Vacuum Cleaner - Blue,72.99,3.85,53.0
SAMSUNG Bespoke Jet Pet Max 210 W Suction Power Cordless Vacuum Cleaner with All-in-One Clean Station - Misty White,729.99,,0.0
ZANUSSI Airwave ZHS-32802-RD Cordless Vacuum Cleaner - Red & White,99.99,4.0,1.0
MEDION MD18871 Robot Vacuum Cleaner - White,299.0,3.35,3.0
BELDRAY Revo BEL01163 Handheld Vacuum Cleaner - Blue,74.99,,0.0
HOOVER H-Handy 700 Pets HH710TPT Handheld Vacuum Cleaner - Titanium,139.0,4.15,72.0
BELDRAY Revo BEL0944SL Handheld Vacuum Cleaner - Silver,49.99,1.25,2.0
HOOVER H-Upright 500 HU500SGP Sensor Plus Pets Upright Bagless Vacuum Cleaner - Blue & Grey,159.0,4.15,72.0
TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,116.0,,0.0
BELDRAY AirGility Pet Plus BEL01195-150 Cordless Vacuum Cleaner - Black & Silver,109.0,,0.0
"ZANUSSI ZAN2021PT Upright Bagless Vacuum Cleaner - Blue, Grey & White",79.99,3.9,8.0
BOSCH Serie 6 Athlet ProHygienic BCH86HYGGB Cordless Vacuum Cleaner – White & Black,299.0,4.55,10.0
ZANUSSI Easy Go II ZAN5100BL Cylinder Vacuum Cleaner - Blue,74.99,,0.0
VAX Air Lift 2 Pet Plus CDUP-PLXP Upright Bagless Vacuum Cleaner - Purple & Graphite,149.0,,0.0
BEKO Smart PowerClean Pro VRT95929VI Cordless Vacuum Cleaner - Anthracite,349.0,,0.0
TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Blue,89.99,,0.0
BELDRAY BEL0960 Cylinder Bagless Vacuum Cleaner - Blue & Grey,64.99,4.0,1.0
DAEWOO Cyclone Digi-One FLR00043 Cordless Vacuum Cleaner - Grey & Green,159.0,,0.0
FLYMO SimpliVac Garden Vacuum,129.99,3.7,9.0
BELDRAY BEL0769NRG BGC Upright Bagless Vacuum Cleaner - Rose Gold & Black,44.99,2.0,1.0
SAMSUNG Jet 90 Pro Max Cordless Vacuum Cleaner & Clean Station Bundle - Silver,599.0,,0.0
TOWER VL30 Plus T513003 Cordless Vacuum Cleaner - Blue,79.99,,0.0
KARCHER VC 4 Cordless Vacuum Cleaner - Yellow & Black,159.0,,0.0
DAEWOO Tornado Freedom Pro FLR00044 Cordless Vacuum Cleaner - Grey & Black,79.99,3.7,18.0
ZANUSSI Compact Go II ZAN4002RD Cylinder Vacuum Cleaner - Red,49.99,3.5,4.0
BOSCH Serie 8 Unlimited Gen 2 ProHome BBS8213GB Cordless Vacuum Cleaner - Graphite,349.0,,0.0
ZANUSSI Easy Go II ZAN5100RD Cylinder Vacuum Cleaner - Red,74.99,4.0,1.0
BOSCH Serie 6 Athlet ProHome BCH85NGB Cordless Vacuum Cleaner - Blue,229.0,3.8,7.0
ZANUSSI Airwave ZHS-32802-BL Cordless Vacuum Cleaner - Blue & White,99.99,3.0,3.0
BELDRAY Airgility Plus BEL0813P Cordless Vacuum Cleaner - Platinum,106.99,,0.0
"ZANUSSI Airwave ZHS-32802-YL Cordless Vacuum Cleaner - Yellow, Grey & White",99.99,,0.0
BOSCH Serie 6 Athlet ProHome BCH85KITGB Cordless Vacuum Cleaner - Black,249.0,4.4,4.0
KARCHER VC 6 Cordless Vacuum Cleaner - Yellow & Black,299.0,,0.0
HOOVER H-FREE 500 Home Energy HF522BEN Cordless Vacuum Cleaner - Blue,299.0,4.05,287.0
SEBO Felix PET ePower 90810GB Upright Vacuum Cleaner – Onyx Black & Silver,384.9,4.5,2.0
SAMSUNG Jet 60 Pet Max 150 W Suction Power Cordless Vacuum Cleaner with Jet Fit Brush - Teal & Silver,319.0,,0.0
ZANUSSI Z8 Complete Clean ZANXZ251BL Cordless Vacuum Cleaner - Blue & Grey,229.99,,0.0
BOSCH Serie 6 Unlimited BCS612GB Cordless Vacuum Cleaner - White,329.0,3.8,63.0
BLACK + DECKER POWERSERIES Extreme BHFEV36B2D-GB Cordless Vacuum Cleaner - Gold & Grey,299.0,4.2,28.0
BOSCH Serie 8 Athlet ProPower BCH87POWGB Cordless Vacuum Cleaner - Black & Red,399.99,4.6,10.0
BELDRAY Multicyclonic Pet+ BEL0812 Cylinder Bagless Vacuum Cleaner - Grey,69.99,,0.0
BEKO PractiClean VRT82821BV Cordless Vacuum Cleaner - Graphite,169.0,3.9,46.0
DAEWOO Cyclone Digi-Pro FLR00041 Cordless Vacuum Cleaner - Grey & Green,145.0,4.35,10.0
"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",84.99,1.65,3.0
DAEWOO Tornado F1 FLR00049 Upright Bagless Vacuum Cleaner - Green & Black,74.99,,0.0
BEKO VCS5125AR Upright Bagless Vacuum Cleaner - Red,91.99,3.85,53.0
TOWER T102000PETS Cylinder Vacuum Cleaner - Blue,69.99,3.5,13.0
TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,94.99,3.4,9.0
TOWER T108000 Upright Bagless Vacuum Cleaner - Washington Blue,89.99,1.4,4.0
BELDRAY BEL01194-150 Cordless Vacuum Cleaner - Copper,129.0,,0.0
SEBO NAVY ePower 90815GB Upright Vacuum Cleaner – Arctic White & Navy Blue,319.9,3.5,3.0
TOWER T102000 Bagless Cylinder Vacuum Cleaner - Washington Blue,64.99,,0.0
RUSSELL HOBBS RHUV6001 Bagless Vacuum Cleaner - Grey,105.0,,0.0
ZANUSSI Handy Go ZANDX75BL Cordless Vacuum Cleaner - Blue & Black,129.99,,0.0
EUFY RoboVac 15C Robot Vacuum Cleaner - Black,199.0,,0.0
SAMSUNG Jet Bot+ VR30T85513W/EU Robot Vacuum Cleaner - Misty White,599.0,,0.0
SHARK WandVac with Anti Hair Wrap & Pet tool 2-in-1 WV362RGUKT Cordless Vacuum Cleaner - Rose Gold,199.0,4.6,24.0
"ZANUSSI ZAN2020UR Upright Bagless Vacuum Cleaner - Yellow, Grey & White",69.99,3.2,5.0
NUMATIC Henry XL Plus Cylinder Vacuum Cleaner - Red,169.0,4.7,41.0
RUSSELL HOBBS Centaur RHSV2211 Cordless Vacuum Cleaner - Grey & Blue,74.99,4.85,3.0
MEDION MD 19700 Robot Vacuum Cleaner - White,149.0,3.8,12.0
RUSSELL HOBBS RHSV1601 Cordless Vacuum Cleaner - Gunmetal Grey & Purple,61.0,3.4,138.0
GTECH AirRam MK2 K9 Cordless Bagless Vacuum Cleaner - Grey,249.0,4.5,51.0
MEDION 50066594 Robot Vacuum Cleaner - White,199.0,4.3,9.0
TOWER 3-in-1 F1PRO Cordless Vacuum Cleaner - Blue & Silver,89.99,3.65,18.0
ZANUSSI Air Cyclonic ZAN8620CV Cylinder Bagless Vacuum Cleaner - White,69.99,4.5,3.0
SAMSUNG Jet Bot VR30T80313W/EU Robot Vacuum Cleaner with LiDAR Sensor - White,399.0,,0.0
BELDRAY Revo Pet Plus BEL01111 Handheld Vacuum Cleaner - Black,44.99,,0.0
BEKO VRT61818VW 2-in-1 Cordless Vacuum Cleaner - White,86.99,4.0,26.0
